date,pm25,pm10,o3,no2,so2,co
2024/3/5, 26, 21, , 6, , 
2024/3/6, 29, 13, , 8, , 
2024/3/7, 26, 7, , 8, , 
2024/3/8, 15, 13, , 5, , 
2024/3/9, 21, , , , , 
2024/3/19, 29, 14, , 5, , 
2024/3/20, 26, 14, , 3, , 
2024/3/21, 27, 13, , 3, , 
2024/3/22, 20, 20, , 1, , 
2024/3/23, 14, 16, , 1, , 
2024/3/24, 13, 20, , 6, , 
2024/3/25, 22, 10, , 3, , 
2024/3/26, 11, 12, , 3, , 
2024/3/27, 19, 11, , 2, , 
2024/3/28, 17, 15, , 4, , 
2024/3/29, 35, 11, , 3, , 
2024/3/30, 22, 11, , 3, , 
2024/3/31, 19, 12, , 4, , 
2023/10/1, 31, 25, , 9, , 
2023/10/2, 43, 20, , 5, , 
2023/10/3, 20, 12, , 4, , 
2023/10/4, 15, 17, , 4, , 
2023/10/5, 23, 29, , 6, , 
2023/10/6, 51, 24, , 6, , 
2023/10/7, 42, 19, , 5, , 
2023/10/8, 29, 26, , 9, , 
2023/10/9, 45, 27, , 10, , 
2023/10/10, 45, 34, , 13, , 
2023/10/11, 55, 28, , 8, , 
2023/10/12, 45, 42, , 13, , 
2023/10/13, 61, 13, , 3, , 
2023/10/14, 15, 11, , 3, , 
2023/10/15, 13, 19, , 8, , 
2023/10/16, 19, 18, , 4, , 
2023/10/17, 21, 16, , 6, , 
2023/10/18, 20, 13, , 9, , 
2023/10/19, 13, 9, , 3, , 
2023/10/20, 8, 12, , 3, , 
2023/10/21, 16, 15, , 4, , 
2023/10/22, 16, 11, , 5, , 
2023/10/23, 14, 12, , 5, , 
2023/10/24, 13, 12, , 4, , 
2023/10/25, 14, 9, , 5, , 
2023/10/26, 9, 9, , 4, , 
2023/10/27, 19, 18, , 9, , 
2023/10/28, 32, 10, , 3, , 
2023/10/29, 11, 9, , 4, , 
2023/10/30, 9, 14, , 7, , 
2023/10/31, 14, 12, , 4, , 
2023/11/1, 14, 11, , 2, , 
2023/11/2, 12, 16, , 5, , 
2023/11/3, 13, 11, , 2, , 
2023/11/4, 11, 9, , 2, , 
2023/11/5, 11, 7, , 3, , 
2023/11/6, 10, 9, , 6, , 
2023/11/7, 15, 14, , 9, , 
2023/11/8, 16, 8, , 5, , 
2023/11/9, 10, 13, , 8, , 
2023/11/10, 18, 6, , 5, , 
2023/11/11, 6, 14, , 6, , 
2023/11/12, 21, 22, , 7, , 
2023/11/13, 31, 15, , 7, , 
2023/11/14, 22, 19, , 9, , 
2023/11/15, 17, 23, , 9, , 
2023/11/16, 13, 17, , 7, , 
2023/11/17, 17, 14, , 7, , 
2023/11/18, 21, 15, , 6, , 
2023/11/19, 30, 18, , 7, , 
2023/11/20, 19, 12, , 5, , 
2023/11/21, 15, 13, , 6, , 
2023/11/22, 21, 17, , 7, , 
2023/11/23, 24, 20, , 8, , 
2023/11/24, 34, 16, , 5, , 
2023/11/25, 21, 26, , 6, , 
2023/11/26, 43, 21, , 7, , 
2023/11/27, 22, 15, , 4, , 
2023/11/28, 32, 20, , 11, , 
