Year	CCAA	Type	Value
2014	rioja	co	0.947912318838996
2014	rioja	no2	8.374793524942188
2014	rioja	o3	14.865994934478582
2014	rioja	pm10	14.3337517894505
2014	rioja	pm25	28.885639299140454
2014	rioja	so2	1.65088105680003
2014	total_nacional	co	1.4932080287774512
2014	total_nacional	no2	10.374314459584873
2014	total_nacional	o3	27.154886188468954
2014	total_nacional	pm10	20.818228237142435
2014	total_nacional	pm25	43.99538167125532
2014	total_nacional	so2	2.540959802096462
2015	andalucia	co	2.8764033782685767
2015	andalucia	no2	9.205927764570433
2015	andalucia	o3	35.25508982344488
2015	andalucia	pm10	23.474766503415605
2015	andalucia	pm25	57.24636961211504
2015	andalucia	so2	3.399947084612996
2015	asturias	co	1.6710375372611863
2015	asturias	no2	12.565744537076128
2015	asturias	o3	19.889190286398726
2015	asturias	pm10	25.95207994203566
2015	asturias	pm25	50.92136329209279
2015	asturias	so2	3.4040604888975086
2015	canarias	co	1.3489425655725928
2015	canarias	no2	5.244015489335879
2015	canarias	o3	27.40437895039203
2015	canarias	pm10	24.958233330492785
2015	canarias	pm25	41.10619475028186
2015	canarias	so2	1.9341209611612338
2015	cantabria	co	1.4966923846418545
2015	cantabria	no2	11.233770883477622
2015	cantabria	o3	36.00706206702672
2015	cantabria	pm10	20.0644464026242
2015	cantabria	pm25	45.608560523284176
2015	cantabria	so2	2.254788521452403
2015	castilla_leon	co	1.343046724089358
2015	castilla_leon	no2	6.63033412452521
2015	castilla_leon	o3	20.635641631492014
2015	castilla_leon	pm10	15.943030981380108
2015	castilla_leon	pm25	40.92653134991775
2015	castilla_leon	so2	3.3055391565608585
2015	catalunya	co	1.8746956462514508
2015	catalunya	no2	16.013598942021797
2015	catalunya	o3	35.8635998332627
2015	catalunya	pm10	23.169053464034505
2015	catalunya	pm25	57.127416910894866
2015	catalunya	so2	3.1550512363696375
2015	comunidad_valenciana	co	1.0173023896065905
2015	comunidad_valenciana	no2	6.863039625966642
2015	comunidad_valenciana	o3	32.348226665545326
2015	comunidad_valenciana	pm10	11.611866429132851
2015	comunidad_valenciana	pm25	31.00015613292264
2015	comunidad_valenciana	so2	2.1673263091791406
2015	galicia	co	0.9819212072981265
2015	galicia	no2	6.526479105038589
2015	galicia	o3	27.246015256270766
2015	galicia	pm10	27.55682610924228
2015	galicia	pm25	53.88915833849066
2015	galicia	so2	1.3576376920583273
2015	madrid	co	1.5740557808417108
2015	madrid	no2	21.252697888105835
2015	madrid	o3	33.69422744977858
2015	madrid	pm10	21.17357504790093
2015	madrid	pm25	47.96604772244052
2015	madrid	so2	3.2877925638475425
2015	murcia	co	1.644172099623508
2015	murcia	no2	9.234448422905084
2015	murcia	o3	39.80481725125284
2015	murcia	pm10	20.591245898888367
2015	murcia	pm25	50.10269544086579
2015	murcia	so2	3.49252823587797
2015	navarra	co	1.0466970498754153
2015	navarra	no2	4.417293020965419
2015	navarra	o3	33.10496177518088
2015	navarra	pm10	13.561178290384587
2015	navarra	pm25	31.895896737798427
2015	navarra	so2	2.0307735762901236
2015	pais_vasco	co	1.694911360723315
2015	pais_vasco	no2	9.396307158203731
2015	pais_vasco	o3	29.332190698879703
2015	pais_vasco	pm10	17.734573411662712
2015	pais_vasco	pm25	39.00694894472053
2015	pais_vasco	so2	2.9226867880641274
2015	rioja	co	1.2752720697819815
2015	rioja	no2	8.324976540747665
2015	rioja	o3	20.79608938547486
2015	rioja	pm10	13.932960893854748
2015	rioja	pm25	38.86124094379177
2015	rioja	so2	1.82795305409232
2015	total_nacional	co	1.526550014910436
2015	total_nacional	no2	9.762202577149234
2015	total_nacional	o3	30.10626854418462
2015	total_nacional	pm10	19.97875666961918
2015	total_nacional	pm25	45.05066005381668
2015	total_nacional	so2	2.6569388975741686
2016	andalucia	co	3.127642470000114
2016	andalucia	no2	9.492763405308713
2016	andalucia	o3	33.162772984568505
2016	andalucia	pm10	20.926081056754125
2016	andalucia	pm25	54.224806497354045
2016	andalucia	so2	2.479158932233528
2016	asturias	co	1.4764191889777558
2016	asturias	no2	10.973609900026965
2016	asturias	o3	21.239102596281224
2016	asturias	pm10	21.026878997114867
2016	asturias	pm25	44.99077741639165
2016	asturias	so2	3.1673964172590074
2016	canarias	co	1.3582646193764223
2016	canarias	no2	4.957129445253313
2016	canarias	o3	28.159533995242843
2016	canarias	pm10	23.572119717695493
2016	canarias	pm25	41.390264783293354
2016	canarias	so2	1.9238073290173545
2016	cantabria	co	1.3739482968867094
2016	cantabria	no2	10.225552635109464
2016	cantabria	o3	32.74492832524496
2016	cantabria	pm10	18.308347518028782
2016	cantabria	pm25	41.86819195276095
2016	cantabria	so2	2.128589533715098
2016	castilla_leon	co	1.1978156003720064
2016	castilla_leon	no2	5.311703436227174
2016	castilla_leon	o3	20.892912366778774
2016	castilla_leon	pm10	19.507526951538097
2016	castilla_leon	pm25	36.50091753381458
2016	castilla_leon	so2	2.6874899762759914
2016	catalunya	co	1.6729223037401322
2016	catalunya	no2	14.213221356929129
2016	catalunya	o3	32.56056558846122
2016	catalunya	pm10	20.1881500711716
2016	catalunya	pm25	50.978797596502524
2016	catalunya	so2	2.85177743810205
2016	comunidad_valenciana	co	0.9495790024779796
2016	comunidad_valenciana	no2	5.852506183559003
2016	comunidad_valenciana	o3	31.54689465093626
2016	comunidad_valenciana	pm10	11.330593171534996
2016	comunidad_valenciana	pm25	28.936427986516545
2016	comunidad_valenciana	so2	1.4813108137570794
2016	galicia	co	0.9987039779333726
2016	galicia	no2	5.98061246836643
2016	galicia	o3	28.102387423856115
2016	galicia	pm10	29.131429058290095
2016	galicia	pm25	47.13599611499748
2016	galicia	so2	1.3764340566415179
2016	madrid	co	1.437724548222973
2016	madrid	no2	19.906332585203913
2016	madrid	o3	31.424567103718307
2016	madrid	pm10	18.79354111527897
2016	madrid	pm25	43.81163941655907
2016	madrid	so2	3.1582212887411214
2016	murcia	co	1.6193549449505942
2016	murcia	no2	8.968956704011037
2016	murcia	o3	40.84800157952474
2016	murcia	pm10	20.695397240179243
2016	murcia	pm25	49.34644471591395
2016	murcia	so2	3.3119972841321683
2016	navarra	co	0.9606770199364675
2016	navarra	no2	3.4013703432662514
2016	navarra	o3	33.760400353090276
2016	navarra	pm10	10.745736381289891
2016	navarra	pm25	29.27461678612417
2016	navarra	so2	1.996740495151165
2016	pais_vasco	co	1.1845483593987336
2016	pais_vasco	no2	7.779180794557314
2016	pais_vasco	o3	28.404027691054004
2016	pais_vasco	pm10	15.357954434307501
2016	pais_vasco	pm25	36.0966261983901
2016	pais_vasco	so2	2.1230681623901835
2016	rioja	co	1.0544609578829538
2016	rioja	no2	6.857938718662953
2016	rioja	o3	23.192200557103064
2016	rioja	pm10	12.340282149173774
2016	rioja	pm25	32.13248554648924
2016	rioja	so2	1.5594969050321659
2016	total_nacional	co	1.4163124069350934
2016	total_nacional	no2	8.763144459729357
2016	total_nacional	o3	29.695253478143098
2016	total_nacional	pm10	18.609541374027494
2016	total_nacional	pm25	41.283691734239056
2016	total_nacional	so2	2.3265760486498794
2017	andalucia	co	1.9072154486913249
2017	andalucia	no2	11.587681322747724
2017	andalucia	o3	45.7198670054942
2017	andalucia	pm10	29.1438384474558
2017	andalucia	pm25	58.11838966722323
2017	andalucia	so2	3.2511695097959983
2017	asturias	co	1.5374989975400963
2017	asturias	no2	11.903609461881356
2017	asturias	o3	24.300843424536353
2017	asturias	pm10	22.037610035021796
2017	asturias	pm25	46.85205644349963
2017	asturias	so2	3.3386267305420594
2017	baleares	co	0.9506679947788218
2017	baleares	no2	5.710909940116184
2017	baleares	o3	28.43284074857252
2017	baleares	pm10	10.98440780108632
2017	baleares	pm25	28.969612742296693
2017	baleares	so2	1.632722968052092
2017	canarias	co	1.4757880538531987
2017	canarias	no2	5.721080014878452
2017	canarias	o3	29.296807914959405
2017	canarias	pm10	27.349025337967326
2017	canarias	pm25	44.97154489752397
2017	canarias	so2	2.144414016776899
2017	cantabria	co	1.6154988361287346
2017	cantabria	no2	11.715137821790305
2017	cantabria	o3	38.059137477322814
2017	cantabria	pm10	20.610513651648592
2017	cantabria	pm25	49.22893788926684
2017	cantabria	so2	2.7229916565717738
2017	castilla_leon	co	0.7396391044084716
2017	castilla_leon	no2	6.239230446708065
2017	castilla_leon	o3	19.932860705545178
2017	castilla_leon	pm10	14.427103316486077
2017	castilla_leon	pm25	22.538950024038307
2017	castilla_leon	so2	4.82759633784889
2017	catalunya	co	1.8220310182740422
2017	catalunya	no2	15.607774541314907
2017	catalunya	o3	34.945972754246924
2017	catalunya	pm10	21.995703062891614
2017	catalunya	pm25	55.522572857974346
2017	catalunya	so2	3.1059583208492842
2017	ceuta	co	0.2625283266947678
2017	ceuta	no2	20.0
2017	ceuta	o3	60.0
2017	ceuta	pm10	15.0
2017	ceuta	pm25	8.0
2017	ceuta	so2	0.4475236878945454
2017	comunidad_valenciana	co	1.0632514533277415
2017	comunidad_valenciana	no2	6.352852713575794
2017	comunidad_valenciana	o3	32.08646925919479
2017	comunidad_valenciana	pm10	11.94419209014635
2017	comunidad_valenciana	pm25	32.40035745366086
2017	comunidad_valenciana	so2	1.7922272999642974
2017	extremadura	co	0.8574467794121197
2017	extremadura	no2	5.209594981973154
2017	extremadura	o3	20.554758376097958
2017	extremadura	pm10	13.1025
